"metric","k","label","value"
"davg","3","null","0.08022195233917133"
"davg","3","null","0.07952752108874822"
"davg","3","null","0.08257582252146704"
"davg","3","null","0.07951868114704243"
"davg","3","null","0.0787849994129804"
"davg","3","null","0.0780658917437156"
"davg","3","null","0.08197365894445209"
"davg","3","null","0.07961407844492613"
"davg","3","null","0.08029226751189329"
"davg","3","null","0.08095423282949218"
"davg","3","null","0.0772758790221007"
"davg","3","null","0.07818656391609217"
"davg","3","null","0.0771715986068188"
"davg","3","null","0.07539540540034201"
"davg","3","null","0.07450458311064971"
"davg","3","null","0.07329658539431257"
"davg","3","null","0.08124241361665854"
"davg","3","null","0.07964232264836989"
"davg","3","null","0.07719092790508614"
"davg","3","null","0.07689466644609518"
"davg","3","null","0.0776404985601343"
"davg","3","null","0.0721506171420542"
"davg","3","null","0.08210319417746917"
"davg","3","null","0.0799603347180276"
"davg","3","null","0.08139499313096164"
"davg","3","null","0.08070315801709356"
"davg","3","null","0.07508544003934192"
"davg","3","null","0.07585584387170932"
"davg","3","null","0.08404997921269895"
"davg","3","null","0.07820195052334182"
"davg","3","null","0.07843791197287014"
"davg","3","null","0.07669432203723318"
"davg","3","null","0.07488066874725434"
"davg","3","null","0.07968447103706597"
"davg","3","null","0.07997967367217455"
"davg","3","null","0.07183018082917003"
"davg","3","null","0.07762805747804898"
"davg","3","null","0.0781890681529145"
"davg","3","null","0.07963258656190651"
"davg","3","null","0.07584152757412918"
"davg","3","null","0.07286073758461266"
"davg","3","null","0.07647536156540996"
"davg","3","null","0.07633935458619001"
"davg","3","null","0.07651644717921091"
"davg","3","null","0.07608091888476784"
"davg","3","null","0.07871738946787883"
"davg","3","null","0.0799917078413578"
"davg","3","null","0.07701338186618992"
"davg","3","null","0.07777737365557068"
"davg","3","null","0.07870467332688261"
"davg","3","null","0.07825143540582204"
"davg","3","null","0.06657377381640395"
"davg","3","null","0.08053852331684155"
"davg","3","null","0.0745096810296778"
"davg","3","null","0.07497775851557505"
"davg","3","null","0.07889357759762905"
"davg","3","null","0.08092751367696631"
"davg","3","null","0.07510928702212667"
"davg","3","null","0.07773793324895535"
"davg","3","null","0.0776972356445153"
"davg","3","null","0.08003097309319752"
"davg","3","null","0.07891680368366594"
"davg","3","null","0.07637971888538402"
"davg","3","null","0.07516768456724943"
"davg","3","null","0.07946472432296749"
"davg","3","null","0.08447174088803357"
"davg","3","null","0.07718776715923925"
"davg","3","null","0.07714686406463322"
"davg","3","null","0.07682786453002505"
"davg","3","null","0.07783612257551968"
"davg","3","null","0.07761568612189552"
"davg","3","null","0.07977599874651509"
"davg","3","null","0.07472058159053034"
"davg","3","null","0.07967378678757675"
"davg","3","null","0.08246692601637724"
"davg","3","null","0.08009324047642817"
"davg","3","null","0.0769267914920721"
"davg","3","null","0.08156823739204447"
"davg","3","null","0.07554102084285062"
"davg","3","null","0.08040970508479334"
"davg","3","null","0.0768034525128229"
"davg","3","null","0.07513730749725679"
"davg","3","null","0.07737342200108473"
"davg","3","null","0.0787069710429927"
"davg","3","null","0.07919153241636007"
"davg","3","null","0.081469197618915"
"davg","3","null","0.07415096870700046"
"davg","3","null","0.07858097918501467"
"davg","3","null","0.07737935323673673"
"davg","3","null","0.07406778598393741"
"davg","3","null","0.0785923925659668"
"davg","3","null","0.0773794670772481"
"davg","3","null","0.0771870294752869"
"davg","3","null","0.07496656938708159"
"davg","3","null","0.07359608532499841"
"davg","3","null","0.08001881901151772"
"davg","3","null","0.07727044165272924"
"davg","3","null","0.07834859801290946"
"davg","3","null","0.07856007850965346"
"davg","3","null","0.07599133158032424"
"davg","3","null","0.07713850190046397"
"davg","3","null","0.07405274101592346"
"davg","3","null","0.07877761305747967"
"davg","3","null","0.07993136356564771"
"davg","3","null","0.07523934790321728"
"davg","3","null","0.0766587017419898"
"davg","3","null","0.06687189873280744"
"davg","3","null","0.07859553888886847"
"davg","3","null","0.07762198119628846"
"davg","3","null","0.07651118815136386"
"davg","3","null","0.0766960069823451"
"davg","3","null","0.07369861280886127"
"davg","3","null","0.07751579454730483"
"davg","3","null","0.08042829145605807"
"davg","3","null","0.08071621762701663"
"davg","3","null","0.07829848628592878"
"davg","3","null","0.0726155543073181"
"davg","3","null","0.07447449528480926"
"davg","3","null","0.07623974516949104"
"davg","3","null","0.07528897512200877"
"davg","3","null","0.07599651187431851"
"davg","3","null","0.08101012244669886"
"davg","3","null","0.07648576663587583"
"davg","3","null","0.07863299014488415"
"davg","3","null","0.07780258960304405"
"davg","3","null","0.07542710242015747"
"davg","3","null","0.08101975578957615"
"davg","3","null","0.07886857110352334"
"davg","3","null","0.07850524071458957"
"davg","3","null","0.0708984912000062"
"davg","3","null","0.07695567704652176"
"davg","3","null","0.07619426127962162"
"davg","3","null","0.08283571532908367"
"davg","3","null","0.07973310318563798"
"davg","3","null","0.08332689075852884"
"davg","3","null","0.07880291618497579"
"davg","3","null","0.08067677599901218"
"davg","3","null","0.07718447515129631"
"davg","3","null","0.07652183355071243"
"davg","3","null","0.07511471524594893"
"davg","3","null","0.07852961543555016"
"davg","3","null","0.0743426155349529"
"davg","3","null","0.07817964619618119"
"davg","3","null","0.0721055619813614"
"davg","3","null","0.07990595395334704"
"davg","3","null","0.07748188338799675"
"davg","3","null","0.0779285137969135"
"davg","3","null","0.07551867753668504"
"davg","3","null","0.07748859660156775"
"davg","3","null","0.07815906651527443"
"davg","3","null","0.07874537901115185"
"davg","3","null","0.08003969194194774"
"davg","3","null","0.08103723641906009"
"davg","3","null","0.07561068230216915"
"davg","3","null","0.07468340567345436"
"davg","3","null","0.07440524501125564"
"davg","3","null","0.07889982442614464"
"davg","3","null","0.07984038211335492"
"davg","3","null","0.07949111732607937"
"davg","3","null","0.08173345335235982"
"davg","3","null","0.07895682550302208"
"davg","3","null","0.0733624932508127"
"davg","3","null","0.08062542694105222"
"davg","3","null","0.07991818457673017"
"davg","3","null","0.07649789227685418"
"davg","3","null","0.07279136884099857"
"davg","3","null","0.07819519793698924"
"davg","3","null","0.07763242322900996"
"davg","3","null","0.0767356283425636"
"davg","3","null","0.07267739199151803"
"davg","3","null","0.07606282583132201"
"davg","3","null","0.07999170585833221"
"davg","3","null","0.07488698849689604"
"davg","3","null","0.08110059804975728"
"davg","3","null","0.07664956383148849"
"davg","3","null","0.07668631674070026"
"davg","3","null","0.08128610014102926"
"davg","3","null","0.07638021053569959"
"davg","3","null","0.07592978645701343"
"davg","3","null","0.07780313351225034"
"davg","3","null","0.07453977763378053"
"davg","3","null","0.07871221557251762"
"davg","3","null","0.08035009461007886"
"davg","3","null","0.07991480579957026"
"davg","3","null","0.07830498571968472"
"davg","3","null","0.07954679863800967"
"davg","3","null","0.07466914051830507"
"davg","3","null","0.08202054703251131"
"davg","3","null","0.07783319905613652"
"davg","3","null","0.07575614464978017"
"davg","3","null","0.07341000261216679"
"davg","3","null","0.07704765369765253"
"davg","3","null","0.07523259037637431"
"davg","3","null","0.07872501153780476"
"davg","3","null","0.07612759000962989"
"davg","3","null","0.07908393564920387"
"davg","3","null","0.07544998206975073"
"davg","3","null","0.07643030588593815"
"davg","3","null","0.07559448046560652"
"davg","3","null","0.07889526009371163"
"davg","3","null","0.07798188187909819"
"davg","3","null","0.07530659870149557"
"davg","3","null","0.07785585037179038"
"davg","3","null","0.07938979502662093"
"davg","3","null","0.07605600379873961"
"davg","3","null","0.07858551116689422"
"davg","3","null","0.07437475593674138"
"davg","3","null","0.07840492762189273"
"davg","3","null","0.07649435003267444"
"davg","3","null","0.07907388507670564"
"davg","3","null","0.073256662573595"
"davg","3","null","0.08199896314229141"
"davg","3","null","0.0813986982721872"
"davg","3","null","0.07726878104608921"
"davg","3","null","0.07547724180658653"
"davg","3","null","0.08195180625656123"
"davg","3","null","0.0739655476148005"
"davg","3","null","0.07760837990115042"
"davg","3","null","0.07664141110646504"
"davg","3","null","0.07126111139409914"
"davg","3","null","0.07879031947774479"
"davg","3","null","0.07609584676065942"
"davg","3","null","0.07427960096501424"
"davg","3","null","0.07579951083154811"
"davg","3","null","0.07719090626921181"
"davg","3","null","0.07653674527513528"
"davg","3","null","0.07967301892388494"
"davg","3","null","0.07950135921016749"
"davg","3","null","0.07867666635002442"
"davg","3","null","0.07888679838255752"
"davg","3","null","0.07472706671788187"
"davg","3","null","0.07684986014613174"
"davg","3","null","0.07490161033192531"
"davg","3","null","0.07745248139382145"
"davg","3","null","0.08309729101585304"
"davg","3","null","0.07754412513734567"
"davg","3","null","0.07817469914147385"
"davg","3","null","0.08206715237326628"
"davg","3","null","0.07794110719511657"
"davg","3","null","0.08145218306929845"
"davg","3","null","0.07737180122972763"
"davg","3","null","0.07777240843467234"
"davg","3","null","0.07830489515269252"
"davg","3","null","0.07759063354212388"
"davg","3","null","0.07812427761399283"
"davg","3","null","0.08154431904897803"
"davg","3","null","0.0825929653091245"
"davg","3","null","0.07408629912090234"
"davg","3","null","0.07076825054915423"
"davg","3","null","0.07768914104057802"
"davg","3","null","0.07608429495033406"
"davg","3","null","0.07275414571777661"
"davg","3","null","0.0776442796810528"
"davg","3","null","0.0772464613453263"
"davg","3","null","0.07894184086980106"
"davg","3","null","0.08056431379978442"
"davg","3","null","0.07954721331096949"
"davg","3","null","0.07888904074044965"
"davg","3","null","0.07333295940205498"
"davg","3","null","0.07675583534683633"
"davg","3","null","0.07812414048707765"
"davg","3","null","0.07572142466247973"
"davg","3","null","0.0734630198694839"
"davg","3","null","0.07830081373602199"
"davg","3","null","0.07801875281272969"
"davg","3","null","0.07250905673647856"
"davg","3","null","0.07870764995561787"
"davg","3","null","0.07925198939072446"
"davg","3","null","0.07489194812885817"
"davg","3","null","0.08230609791596583"
"davg","3","null","0.07821721506135798"
"davg","3","null","0.07860223150261261"
"davg","3","null","0.07262864093814221"
"davg","3","null","0.07902132235948338"
"davg","3","null","0.07647992571945013"
"davg","3","null","0.07946024966904326"
"davg","3","null","0.08068003262992386"
"davg","3","null","0.07624462680202429"
"davg","3","null","0.07939441181104365"
"davg","3","null","0.07286007977683952"
"davg","3","null","0.08010441025411491"
"davg","3","null","0.08187490059627693"
"davg","3","null","0.07768207331071367"
"davg","3","null","0.08139192589140665"
"davg","3","null","0.08102133734110614"
"davg","3","null","0.07345946908859183"
"davg","3","null","0.07769088948966439"
"davg","3","null","0.07956346046812762"
"davg","3","null","0.08330096308953813"
"davg","3","null","0.0812068299106665"
"davg","3","null","0.07538670496567768"
"davg","3","null","0.07674027870638063"
"davg","3","null","0.07706170208538812"
"davg","3","null","0.0814620420090168"
"davg","3","null","0.0762113905687622"
"davg","3","null","0.07689306420078075"
"davg","3","null","0.07531185617669629"
"davg","3","null","0.07852647917703601"
"davg","3","null","0.0777984339964936"
"davg","3","null","0.07756689037986625"
"davg","3","null","0.07892652615571377"
"davg","3","cluster","0.011913528065659464"
"davg","3","cluster","0.011219756446865596"
"davg","3","cluster","0.007889947231022508"
"davg","3","cluster","0.010411063860295569"
"davg","3","cluster","0.010648479246734028"
"davg","3","cluster","0.010405753982430519"
"davg","3","cluster","0.0116961052736538"
"davg","3","cluster","0.011873277633100728"
"davg","3","cluster","0.011425074176080765"
"davg","3","cluster","0.008529658564348798"
"davg","3","cluster","0.010895323297721256"
"davg","3","cluster","0.010270621401013258"
"davg","3","cluster","0.010503186114408489"
"davg","3","cluster","0.010618462108743686"
"davg","3","cluster","0.009699575353963503"
"davg","3","cluster","0.008932495694620665"
"davg","3","cluster","0.010994003788984767"
"davg","3","cluster","0.010547697782389795"
"davg","3","cluster","0.010525645305428422"
"davg","3","cluster","0.01066905387489839"
"davg","3","cluster","0.009766362327915475"
"davg","3","cluster","0.006900666569319417"
"davg","3","cluster","0.011750867716508927"
"davg","3","cluster","0.009985562045052517"
"davg","3","cluster","0.010384913829735117"
"davg","3","cluster","0.01117410954307126"
"davg","3","cluster","0.010709573847603555"
"davg","3","cluster","0.011782458774263465"
"davg","3","cluster","0.00921280820895254"
"davg","3","cluster","0.011212871511773642"
"davg","3","cluster","0.012016575015498895"
"davg","3","cluster","0.00847537684161634"
"davg","3","cluster","0.010455180692399101"
"davg","3","cluster","0.010853635718053194"
"davg","3","cluster","0.010281572524814897"
"davg","3","cluster","0.01053818758921312"
"davg","3","cluster","0.012379285225362737"
"davg","3","cluster","0.011384427562041307"
"davg","3","cluster","0.011016412360514417"
"davg","3","cluster","0.010909501876858614"
"davg","3","cluster","0.010944313736007542"
"davg","3","cluster","0.010605272511036538"
"davg","3","cluster","0.011633270366679913"
"davg","3","cluster","0.011284884945724709"
"davg","3","cluster","0.01118982149519411"
"davg","3","cluster","0.010328936057409952"
"davg","3","cluster","0.011068129227707857"
"davg","3","cluster","0.010998111335655324"
"davg","3","cluster","0.0098934231953918"
"davg","3","cluster","0.009944237130837027"
"davg","3","cluster","0.009626000084683874"
"davg","3","cluster","0.010858397940142706"
"davg","3","cluster","0.010006783203980844"
"davg","3","cluster","0.009932301984514728"
"davg","3","cluster","0.01005369752453208"
"davg","3","cluster","0.010836818929819934"
"davg","3","cluster","0.011623484365318444"
"davg","3","cluster","0.010923150279761332"
"davg","3","cluster","0.010955835206036652"
"davg","3","cluster","0.011154172056572497"
"davg","3","cluster","0.01040696651059263"
"davg","3","cluster","0.01188487582861651"
"davg","3","cluster","0.010689044796697323"
"davg","3","cluster","0.010454298204771733"
"davg","3","cluster","0.009600074693079615"
"davg","3","cluster","0.011193905081268695"
"davg","3","cluster","0.011378039989853296"
"davg","3","cluster","0.01119020935900782"
"davg","3","cluster","0.008730292535577798"
"davg","3","cluster","0.009194361718592453"
"davg","3","cluster","0.011454539537139907"
"davg","3","cluster","0.011844854082350769"
"davg","3","cluster","0.01126040251128873"
"davg","3","cluster","0.009660854613083329"
"davg","3","cluster","0.00983509364729534"
"davg","3","cluster","0.011036837891039777"
"davg","3","cluster","0.010372647716139447"
"davg","3","cluster","0.010661365754702166"
"davg","3","cluster","0.011334232421054437"
"davg","3","cluster","0.006880900476838415"
"davg","3","cluster","0.011119967623257072"
"davg","3","cluster","0.010267422384238051"
"davg","3","cluster","0.011167593217795056"
"davg","3","cluster","0.011865101744061388"
"davg","3","cluster","0.010280943163491494"
"davg","3","cluster","0.010719933494998612"
"davg","3","cluster","0.010493821071024569"
"davg","3","cluster","0.00953831599149563"
"davg","3","cluster","0.011364010862411258"
"davg","3","cluster","0.010833954986107319"
"davg","3","cluster","0.010495538381836072"
"davg","3","cluster","0.011660691436411184"
"davg","3","cluster","0.011371999606356787"
"davg","3","cluster","0.010088031025856613"
"davg","3","cluster","0.009775019576789239"
"davg","3","cluster","0.009866594199678124"
"davg","3","cluster","0.010675636344935926"
"davg","3","cluster","0.010239776122803555"
"davg","3","cluster","0.010484682877133911"
"davg","3","cluster","0.010079776222372279"
"davg","3","cluster","0.011748326537763589"
"davg","3","cluster","0.010749981957599034"
"davg","3","cluster","0.010306869413181064"
"davg","3","cluster","0.011927587837835301"
"davg","3","cluster","0.010119404107135266"
"davg","3","cluster","0.011169481958267787"
"davg","3","cluster","0.009548738966576908"
"davg","3","cluster","0.010845684192964961"
"davg","3","cluster","0.011184439255858974"
"davg","3","cluster","0.009689986948722647"
"davg","3","cluster","0.01050055295410739"
"davg","3","cluster","0.011377779291680913"
"davg","3","cluster","0.01137056093697843"
"davg","3","cluster","0.011277895161921427"
"davg","3","cluster","0.010286603681292741"
"davg","3","cluster","0.010674670971295146"
"davg","3","cluster","0.009922513668073014"
"davg","3","cluster","0.010472337312228084"
"davg","3","cluster","0.00954168689791237"
"davg","3","cluster","0.011427048382952009"
"davg","3","cluster","0.010658417727511525"
"davg","3","cluster","0.010162836827101002"
"davg","3","cluster","0.011475362072800123"
"davg","3","cluster","0.010709183708007749"
"davg","3","cluster","0.010423263316677003"
"davg","3","cluster","0.00923232753470449"
"davg","3","cluster","0.010327376677646436"
"davg","3","cluster","0.010531884988348601"
"davg","3","cluster","0.00981786014561114"
"davg","3","cluster","0.011892006082645314"
"davg","3","cluster","0.010968438516367847"
"davg","3","cluster","0.012034696135525482"
"davg","3","cluster","0.009295999706048773"
"davg","3","cluster","0.009722235097973087"
"davg","3","cluster","0.011339603804278413"
"davg","3","cluster","0.01189008791867338"
"davg","3","cluster","0.010731946629346114"
"davg","3","cluster","0.01008321630469431"
"davg","3","cluster","0.010947792472548538"
"davg","3","cluster","0.011435888330928996"
"davg","3","cluster","0.01110298226739506"
"davg","3","cluster","0.010815534384242351"
"davg","3","cluster","0.009080614544065167"
"davg","3","cluster","0.009499264138827308"
"davg","3","cluster","0.010435222358326215"
"davg","3","cluster","0.009904196958678675"
"davg","3","cluster","0.0102483966956926"
"davg","3","cluster","0.011502811541859748"
"davg","3","cluster","0.010977359363850563"
"davg","3","cluster","0.011478458880149282"
"davg","3","cluster","0.010977278026252651"
"davg","3","cluster","0.011001788420553639"
"davg","3","cluster","0.00992971379303725"
"davg","3","cluster","0.011558754019495632"
"davg","3","cluster","0.01095142093688134"
"davg","3","cluster","0.01122330519852474"
"davg","3","cluster","0.01165245715795632"
"davg","3","cluster","0.009905816360051962"
"davg","3","cluster","0.01220609838407582"
"davg","3","cluster","0.01162953192738639"
"davg","3","cluster","0.009908875795460797"
"davg","3","cluster","0.010656195128731331"
"davg","3","cluster","0.010746020812597297"
"davg","3","cluster","0.010934709432466909"
"davg","3","cluster","0.010503061609955028"
"davg","3","cluster","0.009772237783305266"
"davg","3","cluster","0.010308533977695915"
"davg","3","cluster","0.011298132342039484"
"davg","3","cluster","0.01059242852404267"
"davg","3","cluster","0.0091858625866317"
"davg","3","cluster","0.010622092928477109"
"davg","3","cluster","0.011151255230734075"
"davg","3","cluster","0.010623479124919956"
"davg","3","cluster","0.009039969309285346"
"davg","3","cluster","0.011404744405760187"
"davg","3","cluster","0.011509482749523898"
"davg","3","cluster","0.011066372329987341"
"davg","3","cluster","0.010846976742252474"
"davg","3","cluster","0.010443523918209772"
"davg","3","cluster","0.011313716151562937"
"davg","3","cluster","0.011066584517844274"
"davg","3","cluster","0.009584244439993872"
"davg","3","cluster","0.010101329269267677"
"davg","3","cluster","0.01073917126346352"
"davg","3","cluster","0.009695671780499893"
"davg","3","cluster","0.011108550855431625"
"davg","3","cluster","0.010804209649956376"
"davg","3","cluster","0.011315274625322357"
"davg","3","cluster","0.010474459325012257"
"davg","3","cluster","0.009465438977179184"
"davg","3","cluster","0.010299760441586623"
"davg","3","cluster","0.011070240613391973"
"davg","3","cluster","0.011902452600722318"
"davg","3","cluster","0.011131364734157318"
"davg","3","cluster","0.009939215187022963"
"davg","3","cluster","0.011401047882310677"
"davg","3","cluster","0.011491143324600155"
"davg","3","cluster","0.01093249435140499"
"davg","3","cluster","0.01209893352608752"
"davg","3","cluster","0.01117646513557395"
"davg","3","cluster","0.011305815513876166"
"davg","3","cluster","0.011037502722237127"
"davg","3","cluster","0.010680023542652043"
"davg","3","cluster","0.00945418398019078"
"davg","3","cluster","0.011149636972436315"
"davg","3","cluster","0.010813927825768009"
"davg","3","cluster","0.011436908454963422"
"davg","3","cluster","0.00988863393009515"
"davg","3","cluster","0.010397942357247232"
"davg","3","cluster","0.010902858153898383"
"davg","3","cluster","0.010285140009808085"
"davg","3","cluster","0.011021749090237397"
"davg","3","cluster","0.010033692898738355"
"davg","3","cluster","0.011258073029218295"
"davg","3","cluster","0.01068826192307427"
"davg","3","cluster","0.011248427556241654"
"davg","3","cluster","0.011912532738965597"
"davg","3","cluster","0.011632091903627812"
"davg","3","cluster","0.009778899936935483"
"davg","3","cluster","0.01033097980062196"
"davg","3","cluster","0.008882334642069856"
"davg","3","cluster","0.010928052814613433"
"davg","3","cluster","0.010296501083414258"
"davg","3","cluster","0.00994085497593054"
"davg","3","cluster","0.012200214786060657"
"davg","3","cluster","0.010479917238534444"
"davg","3","cluster","0.010942256691131882"
"davg","3","cluster","0.011920629511030121"
"davg","3","cluster","0.011145052802076498"
"davg","3","cluster","0.011224340719793701"
"davg","3","cluster","0.01003766642249925"
"davg","3","cluster","0.010591348689786015"
"davg","3","cluster","0.009015942473285877"
"davg","3","cluster","0.009660118223149392"
"davg","3","cluster","0.010753389736465833"
"davg","3","cluster","0.010092774335597987"
"davg","3","cluster","0.010607933037171184"
"davg","3","cluster","0.009286295762535021"
"davg","3","cluster","0.0117822691663124"
"davg","3","cluster","0.011385131508645003"
"davg","3","cluster","0.011522248648894052"
"davg","3","cluster","0.009890513446659692"
"davg","3","cluster","0.010319513930432516"
"davg","3","cluster","0.011158370032310006"
"davg","3","cluster","0.010025220933497624"
"davg","3","cluster","0.010724186331290717"
"davg","3","cluster","0.010554350447409346"
"davg","3","cluster","0.011340252097689789"
"davg","3","cluster","0.009847283016858699"
"davg","3","cluster","0.011291269769252208"
"davg","3","cluster","0.01054756796397684"
"davg","3","cluster","0.01051163156503923"
"davg","3","cluster","0.011307343784183464"
"davg","3","cluster","0.01115651261711791"
"davg","3","cluster","0.01101485196486858"
"davg","3","cluster","0.009911312498743196"
"davg","3","cluster","0.011192903974889878"
"davg","3","cluster","0.009860012284000729"
"davg","3","cluster","0.011143793165068992"
"davg","3","cluster","0.011549058139353936"
"davg","3","cluster","0.011004709287549383"
"davg","3","cluster","0.011596929063980717"
"davg","3","cluster","0.009869928875629225"
"davg","3","cluster","0.011945314784659478"
"davg","3","cluster","0.011008991146105387"
"davg","3","cluster","0.00976757519703927"
"davg","3","cluster","0.010579336783547994"
"davg","3","cluster","0.009514906910859364"
"davg","3","cluster","0.010563606591964642"
"davg","3","cluster","0.011209125091219314"
"davg","3","cluster","0.009930911768921268"
"davg","3","cluster","0.010755047487808391"
"davg","3","cluster","0.010265970671520058"
"davg","3","cluster","0.010904905699803664"
"davg","3","cluster","0.011262465277022444"
"davg","3","cluster","0.010222202193523376"
"davg","3","cluster","0.011520580567122804"
"davg","3","cluster","0.009589906066584624"
"davg","3","cluster","0.011495554694940702"
"davg","3","cluster","0.011606349535912237"
"davg","3","cluster","0.010471440746360456"
"davg","3","cluster","0.009643517011049773"
"davg","3","cluster","0.010593323525946384"
"davg","3","cluster","0.011404348596342566"
"davg","3","cluster","0.01027008769800607"
"davg","3","cluster","0.010394231466962856"
"davg","3","cluster","0.010833796570218702"
"davg","3","cluster","0.01021851950008122"
"davg","3","cluster","0.010270711442530112"
"davg","3","cluster","0.010201443020186435"
"davg","3","cluster","0.01231462838032341"
"davg","3","cluster","0.010238689775377898"
"davg","3","cluster","0.011712335255405047"
"davg","3","cluster","0.009900880824701948"
"davg","3","cluster","0.011679513834646516"
"davg","3","cluster","0.01053972726788869"
"davg","3","cluster","0.011926987549750957"
"davg","3","cluster","0.010716569333111629"
"davg","3","cluster","0.010803686478713888"
"davg","3","cluster","0.010562695872927706"
"davg","3","cluster","0.011807263853608401"
"davg","3","cluster","0.011146493230211132"
"davg","3","cluster","0.01073200653558429"
"davg","3","cluster","0.011167373443547042"
"davg","3","cluster","0.009637424530699113"
"davg","3","cluster","0.011102998362453462"
"davg","3","cluster","0.010688155354736545"
"davg","3","cluster","0.011054044164202777"
"davg","3","cluster","0.01121705898476027"
"davg","3","cluster","0.010409504148953468"
"davg","3","cluster","0.011838733342792335"
"davg","3","cluster","0.010657693640838163"
"davg","3","cluster","0.010571440217249473"
"davg","3","cluster","0.010670265383646113"
"davg","3","cluster","0.011510523698422091"
"davg","3","cluster","0.011760103656021446"
"davg","3","cluster","0.010062988799660427"
"davg","3","cluster","0.010732641932477947"
"davg","3","cluster","0.011147584541188187"
"davg","3","cluster","0.010591158791914988"
"davg","3","cluster","0.010704895674394728"
"davg","3","cluster","0.01112410196021511"
"davg","3","cluster","0.010181656506523619"
"davg","3","cluster","0.009049422584440008"
"davg","3","cluster","0.010672898516988745"
"davg","3","cluster","0.011830399919384598"
"davg","3","cluster","0.010885938731463296"
"davg","3","cluster","0.009864904140009775"
"davg","3","cluster","0.010236980581966199"
"davg","3","cluster","0.00955341225759342"
"davg","3","cluster","0.011375671060560706"
"davg","3","cluster","0.011894255370317866"
"davg","3","cluster","0.011623214809290456"
"davg","3","cluster","0.01152769294454047"
"davg","3","cluster","0.010915983391591886"
"davg","3","cluster","0.010669463757690211"
"davg","3","cluster","0.010610000391009346"
"davg","3","cluster","0.011257465107573443"
"davg","3","cluster","0.010827364335183524"
"davg","3","cluster","0.010550892880351943"
"davg","3","cluster","0.011124026907661691"
"davg","3","cluster","0.010443366788504967"
"davg","3","cluster","0.011631994482693066"
"davg","3","cluster","0.011663293055755433"
"davg","3","cluster","0.01084357020376127"
"davg","3","cluster","0.010878684838345625"
"davg","3","cluster","0.010076604916955646"
"davg","3","cluster","0.010080954245982937"
"davg","3","cluster","0.009877728496507218"
"davg","3","cluster","0.010036138661388382"
"davg","3","cluster","0.011541020460213332"
"davg","3","cluster","0.010692165689185056"
"davg","3","cluster","0.01029439168632662"
"davg","3","cluster","0.01053270454375866"
"davg","3","cluster","0.010635366513102387"
"davg","3","cluster","0.011542842568925153"
"davg","3","cluster","0.008630032586755515"
"davg","3","cluster","0.010197881895218523"
"davg","3","cluster","0.010313844829852379"
"davg","3","cluster","0.011276749484077782"
"davg","3","cluster","0.009813807548849135"
"davg","3","cluster","0.009806084680791291"
